Fiyat,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş,Araç Durumu,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Takasa Uygun,Kimden
7.390.000 TL,05 Aralık 2025,BMW,4 Serisi,430i xDrive M Sport,2024.0,32.000 km,Otomatik,Benzin,Cabrio,Gri,1801 - 2000 cm3,226 - 250 HP,4WD (Sürekli),İkinci El,,,Tamamı orjinal,Takasa Uygun Değil,Galeriden
1.739.500 TL,02 Aralık 2025,Ford,Focus,1.5 TDCi Titanium Stil,2025.0,20.500 km,Otomatik,Dizel,Sedan,Gri,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,,,Tamamı orjinal,Takasa Uygun,Galeriden
295.000 TL,10 Aralık 2025,Opel,Astra,1.6 GLS,1998.0,241.000 km,Düz,LPG & Benzin,Sedan,Kahverengi,1598 cc,100 hp,Önden Çekiş,İkinci El,,52 lt,12 boyalı,,Sahibinden
805.000 TL,09 Aralık 2025,Renault,Fluence,1.5 dCi Icon,2015.0,283.000 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1461 cc,110 hp,Önden Çekiş,İkinci El,"4,4 lt",60 lt,"2 değişen, 4 boyalı",,Sahibinden
1.075.000 TL,10 Aralık 2025,Renault,Megane,1.5 dCi Joy,2018.0,190.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1461 cc,110 hp,Önden Çekiş,İkinci El,"3,8 lt",49 lt,2 boyalı,,Sahibinden
1.100.000 TL,08 Aralık 2025,Seat,Leon,1.6 TDI Style,2017.0,183.000 km,Otomatik,Dizel,Hatchback/5,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,,,Tamamı orjinal,Takasa Uygun,Galeriden
850.000 TL,09 Aralık 2025,Mini,Cooper,1.6 Türkiye Paketi,2012.0,123.000 km,Otomatik,Benzin,Hatchback/3,Bej,1598 cc,122 hp,Önden Çekiş,İkinci El,"6,7 lt",40 lt,2 boyalı,Takasa Uygun,Sahibinden
1.335.000 TL,09 Aralık 2025,BMW,3 Serisi,320i ED Sport Line,2013.0,150.000 km,Otomatik,Benzin,Sedan,Beyaz,1598 cc,170 hp,Arkadan İtiş,İkinci El,"5,3 lt",60 lt,"1 değişen, 3 boyalı",Takasa Uygun,Galeriden
418.000 TL,02 Aralık 2025,Ford,C-Max,1.6 TDCi Ghia,2005.0,377.000 km,Düz,Dizel,MPV,Mavi,1560 cc,110 hp,Önden Çekiş,İkinci El,"4,9 lt",55 lt,"1 değişen, 11 boyalı",Takasa Uygun,Galeriden
275.000 TL,03 Aralık 2025,Fiat,Linea,1.3 Multijet Active Plus,2015.0,700.000 km,Düz,Dizel,Sedan,Beyaz,1201 - 1400 cm3,76 - 100 HP,Önden Çekiş,İkinci El,,,"2 değişen, 9 boyalı",Takasa Uygun,Galeriden
1.850.000 TL,03 Aralık 2025,Volkswagen,Passat,1.6 TDi BlueMotion Business,2019.0,110.000 km,Yarı Otomatik,Dizel,Station wagon,Bej,1598 cc,120 hp,Önden Çekiş,İkinci El,"4,4 lt",66 lt,Tamamı orjinal,Takasa Uygun,Galeriden
1.779.900 TL,29 Kasım 2025,Ford,Focus,1.5 TDCi Titanium X,2024.0,28.000 km,Otomatik,Dizel,Sedan,Gri,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,,,Tamamı orjinal,Takasa Uygun,Galeriden
840.000 TL,07 Aralık 2025,Mercedes - Benz,C,C 180 Kompressor BlueEfficiency Fascination,2009.0,241.000 km,Otomatik,LPG & Benzin,Sedan,Gri (Gümüş),1597 cc,156 hp,Arkadan İtiş,İkinci El,"6,5 lt",66 lt,"4 değişen, 5 boyalı",,Sahibinden
490.000 TL,09 Aralık 2025,Ford,Focus,1.6 Ghia,2005.0,268.000 km,Düz,Benzin,Hatchback/5,Gri (metalik),1596 cc,115 hp,Önden Çekiş,İkinci El,"6,4 lt",55 lt,"2 değişen, 2 boyalı",,Sahibinden
759.999 TL,02 Aralık 2025,Renault,Clio,1.2 Joy,2017.0,77.000 km,Düz,Benzin,Hatchback/5,Beyaz,1149 cc,75 hp,Önden Çekiş,İkinci El,"5,5 lt",45 lt,Tamamı orjinal,Takasa Uygun Değil,Galeriden
710.000 TL,08 Aralık 2025,Fiat,Egea,1.6 Multijet Urban,2016.0,190.000 km,Düz,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,"4,2 lt",45 lt,"1 değişen, 3 boyalı",Takasa Uygun,Sahibinden
1.310.000 TL,05 Aralık 2025,BMW,5 Serisi,520d M Sport,2012.0,342.000 km,Otomatik,Dizel,Sedan,Beyaz,1995 cc,184 hp,Arkadan İtiş,İkinci El,"5,2 lt",70 lt,9 boyalı,Takasa Uygun,Galeriden
808.000 TL,28 Kasım 2025,Hyundai,Accent Blue,1.6 CRDI Prime,2013.0,198.000 km,Otomatik,Dizel,Sedan,Beyaz,1582 cc,128 hp,Önden Çekiş,İkinci El,"5,6 lt",43 lt,Tamamı orjinal,Takasa Uygun,Galeriden
2.360.000 TL,18 Kasım 2025,Cupra,Leon,1.5 eTSI,2024.0,6.100 km,Yarı Otomatik,Hibrit,Hatchback/5,Lacivert,1498 cc,150 hp,Önden Çekiş,İkinci El,"5,5 lt",50 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
1.000.000 TL,10 Aralık 2025,Opel,Astra,1.4 T Dynamic,2016.0,85.000 km,Otomatik,Benzin,Hatchback/5,Lacivert,1399 cc,150 hp,Önden Çekiş,İkinci El,"5,5 lt",52 lt,Tamamı orjinal,Takasa Uygun,Sahibinden
370.000 TL,12 Kasım 2025,Renault,Megane,1.5 dCi Authentique,2008.0,315.000 km,Düz,Dizel,Sedan,Siyah,1461 cc,105 hp,Önden Çekiş,İkinci El,"4,9 lt",60 lt,Tamamı orjinal,Takasa Uygun,Sahibinden
1.330.000 TL,09 Aralık 2025,BMW,3 Serisi,316i M Sport,2013.0,221.000 km,Otomatik,Benzin,Sedan,Beyaz,1598 cc,136 hp,Arkadan İtiş,İkinci El,"5,8 lt",60 lt,"1 değişen, 2 boyalı",,Sahibinden
980.000 TL,09 Aralık 2025,Ford,Focus,1.5 TDCi Titanium,2017.0,268.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1499 cc,120 hp,Önden Çekiş,İkinci El,"4,2 lt",55 lt,Tamamı orjinal,Takasa Uygun,Sahibinden
810.000 TL,01 Aralık 2025,Ford,Focus,1.6 TDCi Titanium,2013.0,230.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,115 hp,Önden Çekiş,İkinci El,"4,2 lt",53 lt,Belirtilmemiş,Takasa Uygun,Galeriden
260.000 TL,10 Aralık 2025,Fiat,Marea,1.6 Exclusive,2004.0,146.600 km,Düz,LPG & Benzin,Sedan,Mavi,1596 cc,103 hp,Önden Çekiş,İkinci El,"8,1 lt",63 lt,Belirtilmemiş,,Sahibinden
370.000 TL,10 Aralık 2025,Renault,Clio,1.5 dCi Authentique,2007.0,279.000 km,Düz,Dizel,Sedan,Gri,1461 cc,80 hp,Önden Çekiş,İkinci El,"4,6 lt",50 lt,Belirtilmemiş,,Sahibinden
1.322.000 TL,10 Aralık 2025,Volkswagen,Golf,1.0 TSi Impression,2022.0,42.500 km,Düz,Benzin,Hatchback/5,Beyaz,999 cc,110 hp,Önden Çekiş,İkinci El,"4,4 lt",50 lt,Belirtilmemiş,,Sahibinden
845.000 TL,28 Kasım 2025,Fiat,Egea,1.3 Multijet Easy,2020.0,93.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,İkinci El,"4,1 lt",45 lt,Belirtilmemiş,Takasa Uygun,Galeriden
2.294.000 TL,02 Aralık 2025,Volkswagen,Passat,1.5 TSi Business,2019.0,45.000 km,Yarı Otomatik,Benzin,Sedan,Füme,1498 cc,150 hp,Önden Çekiş,İkinci El,"5,3 lt",66 lt,Tamamı orjinal,Takasa Uygun,Galeriden
350.000 TL,10 Aralık 2025,Fiat,Albea,Sole 1.3 Multijet Dynamic,2008.0,220.000 km,Düz,Dizel,Sedan,Gri,1248 cc,70 hp,Önden Çekiş,İkinci El,"4,7 lt",48 lt,"1 değişen, 4 boyalı",Takasa Uygun,Sahibinden
645.000 TL,02 Aralık 2025,Fiat,Linea,1.3 Multijet Pop,2014.0,167.000 km,Düz,Dizel,Sedan,Gri,1201 - 1400 cm3,76 - 100 HP,Önden Çekiş,İkinci El,,,Tamamı orjinal,Takasa Uygun Değil,Galeriden
1.350.000 TL,10 Aralık 2025,Honda,Civic,1.6 i-VTEC ECO Elegance,2017.0,135.000 km,Yarı Otomatik,LPG & Benzin,Sedan,Füme,1597 cc,125 hp,Önden Çekiş,İkinci El,"6,7 lt",47 lt,3 boyalı,Takasa Uygun Değil,Sahibinden
1.275.000 TL,07 Aralık 2025,Mercedes - Benz,C,C 250 CDI BlueEFFICIENCY Fascination,2013.0,268.000 km,Otomatik,Dizel,Sedan,Siyah,2143 cc,204 hp,Arkadan İtiş,İkinci El,"4,8 lt",67 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
1.275.000 TL,06 Aralık 2025,Renault,Megane,1.3 TCe Joy,2022.0,29.780 km,Otomatik,Benzin,Sedan,Gri,1201 - 1400 cm3,126 - 150 HP,Önden Çekiş,İkinci El,,,"4 değişen, 2 boyalı",Takasa Uygun Değil,Galeriden
325.000 TL,29 Kasım 2025,Volkswagen,Passat,1.8 Basic,1998.0,371.000 km,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1781 cc,125 hp,Önden Çekiş,İkinci El,"8,6 lt",62 lt,"1 değişen, 12 boyalı",Takasa Uygun,Galeriden
1.875.000 TL,08 Aralık 2025,Mercedes - Benz,C,C 200 D AMG,2017.0,180.000 km,Otomatik,Dizel,Sedan,Beyaz,1598 cc,136 hp,Arkadan İtiş,İkinci El,"4,2 lt",41 lt,Tamamı orjinal,Takasa Uygun,Galeriden
335.000 TL,04 Aralık 2025,Dacia,Logan,1.5 dCi MCV Ambiance,2007.0,315.000 km,Düz,Dizel,Station wagon,Gri (Gümüş),1461 cc,70 hp,Önden Çekiş,İkinci El,"5,3 lt",50 lt,Belirtilmemiş,Takasa Uygun,Galeriden
280.000 TL,10 Aralık 2025,Renault,R 9,1.4 Broadway GTE,1991.0,280.000 km,Düz,LPG & Benzin,Sedan,Bej,,,Önden Çekiş,İkinci El,,,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
900.000 TL,04 Aralık 2025,Renault,Fluence,1.5 dCi Icon,2015.0,197.000 km,Otomatik,Dizel,Sedan,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,,,1 değişen,Takasa Uygun Değil,Galeriden
1.760.000 TL,29 Kasım 2025,Volkswagen,Passat,1.5 TSi Business,2022.0,141.664 km,Yarı Otomatik,Benzin,Sedan,Siyah,1498 cc,150 hp,Önden Çekiş,İkinci El,"5,3 lt",66 lt,Tamamı orjinal,Takasa Uygun,Galeriden
1.495.000 TL,02 Aralık 2025,Volkswagen,Golf,1.6 TDi BlueMotion Highline,2016.0,141.000 km,Otomatik,Dizel,Hatchback/5,Mavi,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,,,Tamamı orjinal,Takasa Uygun,Galeriden
655.000 TL,01 Aralık 2025,Fiat,Egea,1.4 Fire Easy,2019.0,161.636 km,Düz,Benzin,Sedan,Beyaz,1201 - 1400 cm3,76 - 100 HP,Önden Çekiş,İkinci El,,,"1 değişen, 3 boyalı",Takasa Uygun Değil,Galeriden
658.000 TL,03 Aralık 2025,Fiat,Egea,1.3 Multijet Easy,2016.0,185.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,İkinci El,"4,1 lt",45 lt,"2 değişen, 1 boyalı",Takasa Uygun Değil,Galeriden
989.000 TL,04 Aralık 2025,Skoda,Octavia,1.6 TDI Style CR,2015.0,238.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,İkinci El,"3,7 lt",50 lt,Tamamı orjinal,Takasa Uygun Değil,Galeriden
740.000 TL,18 Kasım 2025,Renault,Clio,1.0 SCe Joy,2022.0,69.000 km,Düz,Benzin,Hatchback/5,Beyaz,999 cc,65 hp,Önden Çekiş,İkinci El,"4,9 lt",42 lt,Tamamı orjinal,Takasa Uygun,Sahibinden
1.720.000 TL,10 Aralık 2025,Honda,Civic,1.6 i-VTEC ECO Elegance,2019.0,23.305 km,Yarı Otomatik,LPG & Benzin,Sedan,Beyaz,1597 cc,125 hp,Önden Çekiş,İkinci El,"6,3 lt",46 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
820.000 TL,09 Aralık 2025,Renault,Clio,1.0 SCe Joy,2020.0,59.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,999 cc,72 hp,Önden Çekiş,İkinci El,"4,9 lt",42 lt,1 boyalı,,Sahibinden
1.395.000 TL,04 Aralık 2025,BMW,3 Serisi,320d xDrive M Sport,2014.0,199.999 km,Otomatik,Dizel,Sedan,Beyaz,1995 cc,184 hp,4WD (Sürekli),İkinci El,"4,7 lt",57 lt,3 boyalı,Takasa Uygun,Galeriden
160.000 TL,10 Aralık 2025,Mercedes - Benz,E,200,1976.0,25.480 km,Düz,LPG & Benzin,Cabrio,Kırmızı,1601 - 1800 cm3,126 - 150 HP,Arkadan İtiş,İkinci El,,,Tamamı orjinal,Takasa Uygun,Sahibinden
654.999 TL,29 Kasım 2025,Volkswagen,Polo,1.6 TDi Comfortline,2013.0,280.000 km,Düz,Dizel,Hatchback/5,Gri,1401 - 1600 cm3,76 - 100 HP,Önden Çekiş,İkinci El,,,"4 değişen, 2 boyalı",Takasa Uygun,Galeriden
815.000 TL,08 Aralık 2025,Opel,Corsa,1.4 Essentia,2015.0,150.000 km,Otomatik,Benzin,Hatchback/5,Gri (Gümüş),1398 cc,90 hp,Önden Çekiş,İkinci El,6 lt,45 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden
220.000 TL,09 Aralık 2025,Renault,R 19,1.4 Europa RNA,2000.0,238.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1397 cc,75 hp,Önden Çekiş,İkinci El,,,Belirtilmemiş,,Sahibinden
1.225.000 TL,09 Aralık 2025,Audi,A3,A3 Sedan 1.6 TDI Ambiente,2015.0,270.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,110 hp,Önden Çekiş,İkinci El,"3,9 lt",50 lt,1 boyalı,,Sahibinden
1.400.000 TL,10 Aralık 2025,Audi,A3,A3 Sportback 1.6 TDI Ambition,2015.0,187.000 km,Yarı Otomatik,Dizel,Hatchback/3,Kırmızı,1598 cc,110 hp,Önden Çekiş,İkinci El,"3,9 lt",50 lt,Tamamı orjinal,,Sahibinden
595.000 TL,04 Aralık 2025,Peugeot,308,1.6 VTi Comfort Pack,2011.0,97.500 km,Otomatik,Benzin,Hatchback/5,Beyaz,1598 cc,122 hp,Önden Çekiş,İkinci El,"7,3 lt",60 lt,"1 değişen, 3 boyalı",Takasa Uygun,Galeriden
520.000 TL,10 Aralık 2025,Hyundai,Getz,1.3 GLS,2004.0,249.000 km,Otomatik,LPG & Benzin,Hatchback/5,Yeşil,1341 cc,82 hp,Önden Çekiş,İkinci El,"7,6 lt",45 lt,"2 değişen, 9 boyalı",,Sahibinden
530.000 TL,02 Aralık 2025,Renault,Clio,1.5 dCi Grandtour Authentique,2012.0,213.750 km,Düz,Dizel,Station wagon,Gri,1461 cc,75 hp,Önden Çekiş,İkinci El,"4,4 lt",55 lt,4 boyalı,Takasa Uygun,Galeriden
780.000 TL,05 Aralık 2025,Peugeot,301,1.5 BlueHDI Active,2020.0,104.000 km,Düz,Dizel,Sedan,Beyaz,1499 cc,102 hp,Önden Çekiş,İkinci El,"3,9 lt",50 lt,Belirtilmemiş,Takasa Uygun,Galeriden
620.000 TL,10 Aralık 2025,Seat,Ibiza,1.2 TSI Style,2011.0,149.000 km,Yarı Otomatik,Benzin,Hatchback/5,Siyah,1197 cc,105 hp,Önden Çekiş,İkinci El,"5,3 lt",45 lt,"2 değişen, 4 boyalı",,Sahibinden
2.200.000 TL,09 Aralık 2025,Mercedes - Benz,E,250 CDI AMG,2013.0,300.000 km,Otomatik,Dizel,Sedan,Beyaz,2143 cc,204 hp,4WD (Sürekli),İkinci El,"5,7 lt",59 lt,2 değişen,,Sahibinden
1.785.000 TL,07 Aralık 2025,Citroen,C4 X,1.2 PureTech Max,2025.0,6.001 km,Otomatik,Benzin,SUV,Yeşil,1199 cc,132 hp,Önden Çekiş,İkinci El,"4,9 lt",50 lt,Tamamı orjinal,Takasa Uygun,Galeriden
1.050.000 TL,09 Aralık 2025,Ford,Focus,1.5 TDCi Trend X,2018.0,189.000 km,Otomatik,Dizel,Sedan,Beyaz,1500 cc,120 hp,Önden Çekiş,İkinci El,"4,3 lt",47 lt,Belirtilmemiş,Takasa Uygun,Sahibinden
950.000 TL,10 Aralık 2025,DS Automobiles,DS4,1.6 BlueHDi Standart,2016.0,182.000 km,Otomatik,Dizel,Hatchback/5,Mor,1560 cc,122 hp,Önden Çekiş,İkinci El,"4,1 lt",60 lt,Belirtilmemiş,,Sahibinden
450.000 TL,01 Aralık 2025,Audi,A6,A6 Sedan 2.8 Quattro,2000.0,365.000 km,Otomatik,LPG & Benzin,Sedan,Gri,2771 cc,193 hp,4WD (Sürekli),İkinci El,"10,9 lt",70 lt,"2 değişen, 10 boyalı",Takasa Uygun,Galeriden
520.000 TL,10 Aralık 2025,BMW,3 Serisi,320Ci,2001.0,258.000 km,Otomatik,LPG & Benzin,-,Gri,2171 cc,170 hp,Arkadan İtiş,İkinci El,"9,8 lt",63 lt,1 değişen,,Sahibinden
1.100.000 TL,02 Aralık 2025,Audi,A3,A3 Sedan 1.6 TDI Ambition,2014.0,250.000 km,Otomatik,Dizel,Sedan,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,,,"1 değişen, 3 boyalı",Takasa Uygun,Galeriden
390.000 TL,09 Aralık 2025,Renault,Clio,1.4 RNA,2000.0,175.000 km,Düz,Benzin,Sedan,Beyaz,1390 cc,75 hp,Önden Çekiş,İkinci El,"7,1 lt",50 lt,2 boyalı,Takasa Uygun Değil,Sahibinden
1.395.000 TL,01 Aralık 2025,Honda,Civic,1.6 i-VTEC ECO Elegance,2020.0,178.000 km,Otomatik,LPG & Benzin,Sedan,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,,,Tamamı orjinal,Takasa Uygun,Galeriden
757.000 TL,09 Aralık 2025,Citroen,C3,1.2 PureTech Feel S Edition,2020.0,100.100 km,Düz,Benzin,Hatchback/5,Siyah,1199 cc,83 hp,Önden Çekiş,İkinci El,"4,2 lt",45 lt,3 boyalı,Takasa Uygun Değil,Sahibinden
715.000 TL,10 Aralık 2025,Renault,Scenic,1.5 dCi Privilege,2012.0,242.000 km,Düz,Dizel,MPV,Gri (metalik),1461 cc,110 hp,Önden Çekiş,İkinci El,"5,2 lt",60 lt,2 boyalı,,Sahibinden
465.000 TL,09 Aralık 2025,Hyundai,Accent Era,1.5 CRDi Start,2011.0,240.000 km,Düz,Dizel,Sedan,Gri,1493 cc,110 hp,Önden Çekiş,İkinci El,"4,6 lt",45 lt,"3 değişen, 1 boyalı",,Sahibinden
3.000.000 TL,10 Aralık 2025,Tesla,Model Y,Standart Range,2025.0,6.050 km,Otomatik,Elektrik,SUV,Gri (Gümüş),,217 hp,Arkadan İtiş,İkinci El,,,Belirtilmemiş,,Sahibinden
210.000 TL,10 Aralık 2025,Renault,R 19,1.6 Europa RNE,1998.0,275.000 km,Düz,LPG & Benzin,Sedan,Gri,1598 cc,90 hp,Önden Çekiş,İkinci El,,55 lt,Belirtilmemiş,,Sahibinden
1.040.000 TL,09 Aralık 2025,Audi,A3,A3 Sportback 1.6 TDI Attraction,2012.0,193.500 km,Otomatik,Dizel,Hatchback/5,Beyaz,-,-,-,İkinci El,,,Tamamı orjinal,-,Sahibinden
620.000 TL,10 Aralık 2025,Volkswagen,Bora,1.6 Comfortline,2000.0,126.000 km,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1595 cc,105 hp,Önden Çekiş,İkinci El,"6,9 lt",55 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
455.000 TL,09 Aralık 2025,Hyundai,Matrix,1.6 Style,2007.0,246.000 km,Otomatik,LPG & Benzin,MPV,Füme,1599 cc,103 hp,Önden Çekiş,İkinci El,"8,3 lt",55 lt,1 değişen,,Sahibinden
905.000 TL,10 Aralık 2025,Citroen,C-Elysee,1.5 BlueHDi Feel,2022.0,68.000 km,Düz,Dizel,Sedan,Beyaz,1499 cc,100 hp,Önden Çekiş,İkinci El,"3,9 lt",50 lt,Tamamı orjinal,,Sahibinden
1.545.000 TL,04 Aralık 2025,BMW,3 Serisi,320i ED M Plus,2013.0,135.000 km,Otomatik,Benzin,Sedan,Beyaz,1598 cc,170 hp,Arkadan İtiş,İkinci El,"5,3 lt",60 lt,"1 değişen, 2 boyalı",Takasa Uygun,Galeriden
875.000 TL,10 Aralık 2025,Fiat,Egea,1.4 Fire Mirror,2020.0,32.000 km,Düz,Benzin,Sedan,Yeşil,1368 cc,95 hp,Önden Çekiş,İkinci El,"5,7 lt",45 lt,Tamamı orjinal,Takasa Uygun,Sahibinden
1.900.000 TL,09 Aralık 2025,Mercedes - Benz,A,A 180 d AMG,2018.0,170.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1461 cc,116 hp,Önden Çekiş,İkinci El,"4,5 lt",43 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
800.000 TL,09 Aralık 2025,Ford,Focus,1.6 TDCi Trend X,2014.0,204.000 km,Düz,Dizel,Sedan,Gri,1560 cc,95 hp,Önden Çekiş,İkinci El,"4,5 lt",53 lt,Belirtilmemiş,,Sahibinden
1.075.000 TL,09 Aralık 2025,Ford,Focus,1.5 TDCi Trend X,2015.0,121.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1499 cc,120 hp,Önden Çekiş,İkinci El,"4,2 lt",55 lt,2 değişen,,Sahibinden
1.449.000 TL,07 Aralık 2025,Skoda,Octavia,1.0 e-Tec Elite,2021.0,98.000 km,Otomatik,Hibrit,Sedan,Beyaz,1200 cm3' e kadar,101 - 125 HP,Önden Çekiş,İkinci El,,,Tamamı orjinal,Takasa Uygun,Galeriden
1.235.000 TL,02 Aralık 2025,Renault,Megane,1.3 TCe Joy Comfort,2022.0,147.000 km,Yarı Otomatik,Benzin,Sedan,Beyaz,1332 cc,140 hp,Önden Çekiş,İkinci El,"5,3 lt",50 lt,Tamamı orjinal,Takasa Uygun,Galeriden
530.000 TL,09 Aralık 2025,Toyota,Corolla,1.6 Sol,2007.0,244.500 km,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1598 cc,110 hp,Önden Çekiş,İkinci El,"6,5 lt",55 lt,"1 değişen, 1 boyalı",Takasa Uygun Değil,Sahibinden
1.070.000 TL,01 Aralık 2025,Peugeot,308,1.6 BlueHdi Active,2017.0,105.000 km,Otomatik,Dizel,Hatchback/5,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,,,Tamamı orjinal,Takasa Uygun,Galeriden
649.000 TL,03 Aralık 2025,Citroen,C-Elysee,1.6 HDi Confort,2015.0,192.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,93 hp,Önden Çekiş,İkinci El,"4,3 lt",48 lt,Tamamı orjinal,Takasa Uygun,Galeriden
335.000 TL,10 Aralık 2025,Renault,Clio,1.4 Authentique,2005.0,215.000 km,Düz,Benzin,Sedan,Gri,1390 cc,75 hp,Önden Çekiş,İkinci El,"7,1 lt",50 lt,"1 değişen, 12 boyalı",,Sahibinden
600.000 TL,09 Aralık 2025,Ford,Focus,1.6 TDCi Titanium,2009.0,198.000 km,Düz,Dizel,Hatchback/5,Gri (Gümüş),1560 cc,110 hp,Önden Çekiş,İkinci El,"4,5 lt",55 lt,8 boyalı,Takasa Uygun Değil,Sahibinden
345.500 TL,09 Aralık 2025,Renault,Symbol,1.2 Expression,2012.0,277.000 km,Düz,Benzin,Sedan,Bej,1149 cc,75 hp,Önden Çekiş,İkinci El,"5,9 lt",50 lt,"1 değişen, 10 boyalı",Takasa Uygun,Sahibinden
900.000 TL,05 Aralık 2025,Volkswagen,VW CC,1.4 TSi,2013.0,245.000 km,Yarı Otomatik,Benzin,Sedan,Füme,1390 cc,160 hp,Önden Çekiş,İkinci El,"6,1 lt",70 lt,"1 değişen, 1 boyalı",-,Sahibinden
730.000 TL,09 Aralık 2025,Renault,Clio,1.5 BlueDCI Joy,2020.0,179.000 km,Düz,Dizel,Hatchback/5,Beyaz,1461 cc,85 hp,Önden Çekiş,İkinci El,"3,6 lt",39 lt,1 değişen,Takasa Uygun,Sahibinden
675.000 TL,03 Aralık 2025,Fiat,Egea,1.3 Multijet Easy Stil,2018.0,184.100 km,Düz,Dizel,Sedan,Beyaz,1201 - 1400 cm3,76 - 100 HP,Önden Çekiş,İkinci El,,,2 boyalı,Takasa Uygun,Galeriden
350.000 TL,10 Aralık 2025,Renault,Megane,1.6 Dynamique,2004.0,340.000 km,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1598 cc,115 hp,Önden Çekiş,İkinci El,"6,9 lt",60 lt,10 boyalı,Takasa Uygun Değil,Sahibinden
1.099.000 TL,08 Aralık 2025,Renault,Clio,1.0 TCe Touch,2023.0,56.000 km,Otomatik,Benzin,Hatchback/5,Füme,999 cc,90 hp,Önden Çekiş,İkinci El,5 lt,42 lt,1 boyalı,Takasa Uygun,Sahibinden
3.500.000 TL,02 Aralık 2025,BMW,3 Serisi,320i 50th Year M Edition,2022.0,47.000 km,Otomatik,Benzin,Sedan,Gri,1401 - 1600 cm3,151 - 175 HP,Arkadan İtiş,İkinci El,,,"3 değişen, 1 boyalı",Takasa Uygun,Galeriden
420.000 TL,09 Aralık 2025,Citroen,C4,1.6 HDi SX,2007.0,262.000 km,Düz,Dizel,Hatchback/5,Beyaz,1560 cc,93 hp,Önden Çekiş,İkinci El,"4,7 lt",60 lt,1 değişen,Takasa Uygun Değil,Sahibinden
1.350.000 TL,08 Aralık 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2017.0,274.000 km,Otomatik,Dizel,Sedan,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,,,3 değişen,Takasa Uygun,Galeriden
720.000 TL,09 Aralık 2025,Fiat,Egea,1.3 Multijet Easy,2019.0,165.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,İkinci El,"4,1 lt",45 lt,4 boyalı,-,Sahibinden
280.000 TL,09 Aralık 2025,Seat,Ibiza,1.4 Reference,2013.0,136.000 km,Düz,Benzin,Hatchback/5,Kırmızı,1390 cc,85 hp,Önden Çekiş,İkinci El,"5,9 lt",45 lt,8 boyalı,Takasa Uygun Değil,Sahibinden
745.000 TL,10 Aralık 2025,Honda,Civic,1.6 i-VTEC Elegance,2009.0,170.000 km,Otomatik,LPG & Benzin,Sedan,Gri,1595 cc,125 hp,Önden Çekiş,İkinci El,"7,1 lt",50 lt,"3 değişen, 4 boyalı",Takasa Uygun Değil,Sahibinden
